sid,course,term,grade
108106,INFO 2200,Fall 2023,D
107507,INFO 2200,Fall 2023,C
108032,BUAN 3310,Spring 2025,B
102682,INFO 2600,Spring 2025,A
105488,INFO 4300,Spring 2024,C
108701,CSEC 2100,Fall 2023,A
105872,INFO 1100,Spring 2024,C
108896,INFO 2600,Spring 2024,C
100615,CSEC 2100,Fall 2023,C
104621,INFO 2200,Spring 2025,D
104576,CSEC 4110,Spring 2024,C
109841,INFO 3340,Fall 2024,F
101788,ITEC 2010,Fall 2024,A
102485,INFO 1100,Spring 2024,C
103299,CSEC 4110,Fall 2023,A
109348,INFO 1100,Fall 2024,B
101374,INFO 2200,Spring 2025,B
103137,LTEC 3120,Fall 2024,B
106954,ITEC 2010,Fall 2023,B
102016,BUAN 3310,Fall 2024,A
103545,INFO 1100,Spring 2025,D
100028,ITEC 3010,Fall 2023,A
108457,INFO 1100,Spring 2024,B
102098,CSEC 3220,Fall 2023,C
101901,CSEC 2100,Fall 2024,W
100436,CSEC 3220,Fall 2024,B
101487,DSCI 3210,Spring 2025,A
100692,INFO 2200,Spring 2025,B
108693,CSEC 3220,Spring 2025,D
105235,INFO 1100,Fall 2023,C
107149,INFO 2200,Fall 2024,A
104529,INFO 2200,Spring 2025,C
102295,CSEC 3220,Spring 2025,B
109636,CSEC 2100,Fall 2023,A
102490,INFO 1100,Fall 2023,A
101170,INFO 2200,Fall 2024,B
101148,DSCI 4160,Fall 2023,F
105258,INFO 3600,Fall 2024,C
108783,INFO 1100,Fall 2024,F
106529,INFO 1100,Fall 2024,A
108200,INFO 1100,Fall 2023,B
104547,INFO 2200,Spring 2024,A
109639,INFO 1100,Spring 2025,B
106273,DSCI 3210,Spring 2024,C
108839,INFO 2200,Spring 2025,W
106986,CSEC 2100,Fall 2024,B
101592,CSEC 4110,Spring 2025,B
104869,INFO 3600,Fall 2024,B
101582,INFO 1100,Fall 2024,B
100308,INFO 3600,Spring 2025,D
107877,INFO 2200,Fall 2023,A
108633,INFO 1100,Spring 2024,B
109021,DSCI 3210,Fall 2023,B
101618,CSEC 2100,Fall 2024,D
109980,DSCI 4160,Fall 2023,C
102074,INFO 1100,Fall 2023,B
102227,INFO 3340,Spring 2024,A
108429,INFO 4300,Spring 2025,A
101525,CSEC 3220,Spring 2024,F
108406,INFO 1100,Fall 2023,W
109709,ITEC 3010,Spring 2025,B
100566,LTEC 3120,Spring 2025,B
100989,INFO 2600,Fall 2023,W
109458,DSCI 3210,Fall 2024,D
108061,CSEC 2100,Fall 2024,A
105261,INFO 2200,Fall 2024,A
108060,ITEC 2010,Spring 2025,A
106748,INFO 2200,Spring 2025,A
108633,CSEC 3220,Fall 2023,B
100819,INFO 1100,Fall 2024,C
107447,INFO 1100,Spring 2024,B
108106,INFO 1100,Fall 2023,B
107024,DSCI 4160,Fall 2023,C
108129,CSEC 2100,Spring 2025,B
106814,INFO 3340,Spring 2024,B
101508,INFO 3340,Spring 2024,C
107124,CSEC 4110,Spring 2024,A
109466,INFO 1100,Fall 2024,B
102496,LTEC 2100,Spring 2024,C
100478,INFO 2200,Fall 2024,C
102956,CSEC 2100,Fall 2024,A
101096,INFO 1100,Spring 2025,B
104889,INFO 4300,Fall 2023,C
100057,CSEC 3220,Fall 2024,A
105137,DSCI 3210,Spring 2025,C
107627,DSCI 4160,Spring 2024,C
106731,INFO 1100,Fall 2024,A
107010,CSEC 3220,Fall 2023,B
109514,CSEC 2100,Spring 2024,F
108896,INFO 1100,Fall 2023,A
105923,INFO 1100,Fall 2023,A
105093,CSEC 4110,Fall 2024,C
103290,BUAN 3310,Fall 2024,B
102222,CSEC 3220,Spring 2025,D
101067,LTEC 2100,Fall 2023,C
109169,BUAN 2010,Spring 2025,C
105254,INFO 1100,Fall 2024,A
100273,ITEC 3010,Spring 2025,A
101142,CSEC 4110,Fall 2024,C
104069,DSCI 3210,Spring 2025,A
103232,INFO 2200,Fall 2023,A
104931,INFO 1100,Spring 2024,D
102410,INFO 4300,Spring 2025,B
103318,INFO 4300,Fall 2023,A
108946,INFO 2200,Fall 2024,C
101594,INFO 2600,Spring 2024,C
106648,INFO 2200,Fall 2023,C
103587,INFO 1100,Fall 2024,A
108961,DSCI 3210,Fall 2024,A
101827,INFO 2200,Fall 2023,B
105413,INFO 2600,Fall 2023,B
101532,INFO 1100,Spring 2025,A
102596,INFO 2600,Spring 2024,F
105259,INFO 4300,Fall 2023,D
107425,INFO 2600,Fall 2024,C
103555,DSCI 3210,Fall 2023,C
100899,CSEC 2100,Spring 2024,B
103144,ITEC 2010,Fall 2023,A
107823,DSCI 3210,Spring 2025,A
109486,INFO 2200,Fall 2024,W
103590,INFO 4300,Fall 2023,C
105052,INFO 4300,Fall 2023,A
101019,INFO 2200,Fall 2023,B
107058,INFO 2200,Spring 2025,A
105906,INFO 3600,Fall 2024,C
104355,ITEC 2010,Spring 2024,A
107381,INFO 2200,Spring 2025,F
101150,BUAN 2010,Fall 2023,W
109383,INFO 1100,Spring 2025,D
107748,DSCI 3210,Spring 2025,A
104931,INFO 4300,Fall 2024,W
102908,INFO 1100,Spring 2024,B
108245,INFO 2200,Fall 2023,B
105558,INFO 3340,Spring 2025,B
101394,CSEC 3220,Spring 2025,C
105705,CSEC 3220,Spring 2025,C
101988,CSEC 4110,Spring 2024,A
104650,INFO 2600,Fall 2024,B
106977,INFO 1100,Fall 2024,A
101911,CSEC 2100,Fall 2023,C
105694,INFO 2200,Fall 2023,B
108946,CSEC 4110,Spring 2025,A
104196,BUAN 3310,Spring 2024,A
102588,CSEC 2100,Spring 2025,A
100442,INFO 1100,Fall 2024,D
104585,INFO 1100,Fall 2024,A
102801,INFO 1100,Fall 2024,D
109566,INFO 1100,Spring 2025,D
106979,CSEC 4110,Fall 2023,A
105248,LTEC 2100,Fall 2023,C
103813,INFO 1100,Spring 2025,C
100927,INFO 2200,Fall 2023,A
103375,INFO 2600,Fall 2024,B
104801,INFO 2600,Fall 2023,D
108061,CSEC 3220,Spring 2024,W
104976,INFO 2600,Fall 2023,D
109863,CSEC 4110,Spring 2025,A
107639,CSEC 3220,Fall 2023,A
100701,INFO 2600,Fall 2024,C
109254,INFO 1100,Fall 2023,B
101211,INFO 3340,Spring 2025,W
107216,INFO 2200,Spring 2025,A
102585,INFO 1100,Fall 2023,B
103812,BUAN 2010,Fall 2024,A
109355,ITEC 2010,Fall 2023,A
103677,INFO 1100,Fall 2024,B
108043,DSCI 3210,Spring 2024,B
107347,INFO 2200,Spring 2024,A
104072,CSEC 3220,Fall 2024,A
109100,INFO 3600,Spring 2024,A
103829,INFO 2200,Spring 2024,C
109077,INFO 3600,Spring 2024,B
109923,CSEC 2100,Fall 2024,D
102224,INFO 1100,Spring 2025,C
105952,CSEC 3220,Spring 2024,W
101557,INFO 3600,Fall 2024,A
102080,INFO 2200,Fall 2024,B
106951,INFO 1100,Spring 2024,W
104440,CSEC 4110,Fall 2023,C
108103,CSEC 2100,Spring 2024,B
105186,DSCI 3210,Spring 2024,F
109346,INFO 1100,Fall 2023,B
108547,INFO 3340,Fall 2023,A
105336,INFO 2200,Spring 2024,A
105997,CSEC 4110,Spring 2024,A
109914,INFO 3600,Spring 2025,B
108262,INFO 4300,Fall 2024,A
109871,DSCI 3210,Fall 2024,C
107194,INFO 1100,Spring 2024,B
109275,CSEC 4110,Spring 2025,A
103236,CSEC 4110,Fall 2024,B
102572,DSCI 3210,Spring 2025,C
108352,INFO 2600,Spring 2024,B
108397,CSEC 4110,Spring 2024,W
109980,INFO 2200,Fall 2024,A
107907,DSCI 3210,Fall 2023,C
101673,INFO 1100,Spring 2024,F
107983,INFO 1100,Spring 2024,A
105309,INFO 1100,Spring 2025,A
109442,INFO 2600,Spring 2025,B
108020,INFO 1100,Spring 2025,C
102836,ITEC 3010,Fall 2023,D
103481,INFO 2600,Fall 2024,A
101288,INFO 2200,Fall 2024,B
107204,ITEC 3010,Fall 2023,B
106655,INFO 1100,Fall 2023,A
103785,INFO 1100,Fall 2023,B
106901,INFO 2200,Spring 2024,B
100862,INFO 3600,Fall 2023,A
107710,INFO 2600,Fall 2023,D
106086,INFO 1100,Spring 2024,B
105698,INFO 3600,Fall 2023,B
109603,LTEC 2100,Spring 2024,W
102337,ITEC 2010,Spring 2025,A
100491,ITEC 3010,Fall 2023,A
105489,INFO 2200,Spring 2024,A
106185,INFO 2200,Fall 2023,D
107504,INFO 4300,Spring 2025,A
103832,INFO 2200,Spring 2025,C
101541,ITEC 3010,Fall 2023,C
104270,CSEC 4110,Spring 2024,C
102549,INFO 1100,Spring 2024,C
101490,INFO 4300,Spring 2025,B
100950,CSEC 2100,Spring 2024,A
107711,CSEC 2100,Fall 2024,F
102047,LTEC 3120,Fall 2023,B
108269,DSCI 3210,Fall 2023,B
103459,INFO 2600,Spring 2024,C
108713,CSEC 2100,Fall 2024,W
103761,CSEC 3220,Fall 2024,B
109887,INFO 4300,Spring 2024,A
105811,CSEC 4110,Fall 2024,C
108840,INFO 1100,Fall 2023,A
101186,CSEC 2100,Fall 2023,B
103531,INFO 2200,Fall 2023,B
109022,INFO 2200,Fall 2024,W
109892,ITEC 2010,Spring 2025,F
107424,INFO 1100,Spring 2025,C
104729,DSCI 3210,Fall 2023,B
105137,INFO 1100,Spring 2024,B
109088,LTEC 2100,Spring 2025,C
105080,INFO 2200,Fall 2024,A
104738,INFO 2600,Fall 2024,B
102691,CSEC 3220,Fall 2024,D
107437,INFO 1100,Fall 2024,D
108497,INFO 2200,Spring 2025,A
100349,LTEC 2100,Fall 2023,F
106478,BUAN 2010,Fall 2024,B
107042,CSEC 2100,Fall 2024,B
106842,INFO 1100,Spring 2025,C
106762,INFO 2200,Spring 2024,F
106573,INFO 1100,Spring 2025,F
106655,ITEC 2010,Fall 2023,A
102859,LTEC 3120,Fall 2024,A
100198,CSEC 3220,Spring 2025,B
109307,CSEC 2100,Fall 2023,F
108081,CSEC 3220,Spring 2024,B
108713,INFO 2200,Fall 2023,A
101788,CSEC 2100,Fall 2023,B
101022,INFO 2200,Spring 2025,A
100458,INFO 1100,Fall 2023,A
105791,CSEC 4110,Spring 2024,D
103375,INFO 1100,Fall 2024,B
100685,BUAN 3310,Fall 2024,A
109594,INFO 1100,Fall 2023,D
109747,LTEC 2100,Fall 2023,A
105576,INFO 1100,Fall 2023,A
102656,INFO 2200,Spring 2025,A
102342,CSEC 2100,Fall 2023,B
106653,CSEC 3220,Spring 2025,B
105739,ITEC 3010,Fall 2024,F
103664,INFO 2200,Spring 2024,F
103064,INFO 2600,Fall 2023,A
107960,INFO 3600,Fall 2024,B
104069,DSCI 4160,Spring 2025,B
109367,INFO 1100,Spring 2025,F
101019,DSCI 4160,Spring 2024,B
100051,INFO 1100,Fall 2023,B
107954,ITEC 3010,Spring 2024,B
102949,INFO 2200,Fall 2024,B
101055,INFO 4300,Spring 2025,A
100470,INFO 2600,Spring 2024,B
100702,INFO 2200,Fall 2023,W
107877,INFO 1100,Fall 2023,A
101710,INFO 4300,Fall 2024,A
108863,INFO 2200,Spring 2025,B
102438,INFO 2600,Spring 2025,C
107855,DSCI 4160,Spring 2024,C
101903,INFO 2600,Fall 2024,C
107519,INFO 2200,Spring 2024,C
107983,CSEC 3220,Spring 2024,F
104020,INFO 1100,Fall 2023,A
108387,INFO 1100,Spring 2025,B
101900,INFO 1100,Spring 2025,F
107060,INFO 2200,Fall 2024,C
107607,INFO 2600,Fall 2024,B
102589,LTEC 2100,Spring 2025,B
105019,INFO 1100,Fall 2023,A
109767,INFO 2200,Fall 2023,C
109756,INFO 2200,Spring 2025,F
106631,INFO 1100,Spring 2024,D
108239,INFO 2200,Spring 2025,C
104756,ITEC 3010,Spring 2025,F
108279,INFO 2200,Spring 2024,D
107394,CSEC 3220,Spring 2025,B
108958,CSEC 2100,Fall 2023,B
100397,INFO 2600,Spring 2025,B
102485,BUAN 3310,Spring 2025,W
105131,DSCI 3210,Spring 2025,D
103156,INFO 2200,Spring 2024,F
108769,INFO 2600,Spring 2024,B
101474,CSEC 4110,Spring 2025,D
100291,CSEC 2100,Spring 2025,B
106998,LTEC 2100,Fall 2023,C
101481,CSEC 4110,Spring 2025,C
109497,INFO 3600,Fall 2024,B
103984,INFO 1100,Fall 2023,A
100292,DSCI 3210,Fall 2023,A
100715,BUAN 3310,Spring 2025,B
106355,CSEC 4110,Spring 2024,A
103828,INFO 1100,Spring 2024,C
109701,BUAN 2010,Fall 2024,B
102791,CSEC 3220,Fall 2024,A
102364,INFO 2200,Spring 2024,W
109785,INFO 1100,Fall 2024,D
105275,INFO 1100,Spring 2025,C
105645,ITEC 3010,Spring 2024,A
105588,INFO 1100,Fall 2023,C
108427,INFO 1100,Spring 2025,B
103880,INFO 2200,Fall 2023,A
100292,INFO 3340,Fall 2024,A
109380,INFO 1100,Spring 2024,F
109603,INFO 2600,Spring 2025,B
105518,DSCI 4160,Fall 2024,A
106027,INFO 1100,Spring 2024,A
104007,INFO 2200,Fall 2023,B
108902,INFO 3340,Spring 2024,C
105259,INFO 1100,Fall 2023,B
107288,INFO 1100,Fall 2023,B
102640,CSEC 2100,Spring 2024,C
106842,INFO 2600,Fall 2024,C
106856,CSEC 4110,Fall 2024,B
103377,CSEC 2100,Fall 2023,C
106478,BUAN 3310,Fall 2024,B
105248,INFO 4300,Spring 2024,B
105384,INFO 1100,Spring 2024,B
107446,INFO 2200,Spring 2025,C
100905,INFO 1100,Fall 2024,B
108813,CSEC 3220,Spring 2025,W
100799,DSCI 4160,Fall 2023,C
107135,INFO 1100,Fall 2024,A
106622,INFO 1100,Fall 2024,A
108424,INFO 1100,Fall 2023,C
102099,INFO 2200,Spring 2024,C
101219,DSCI 3210,Fall 2023,B
104373,INFO 2600,Spring 2025,F
100641,INFO 1100,Fall 2024,A
106940,INFO 1100,Fall 2024,B
104384,INFO 2600,Fall 2024,B
101613,INFO 1100,Fall 2024,B
105548,INFO 2200,Fall 2023,C
101826,CSEC 4110,Spring 2024,A
101123,CSEC 4110,Fall 2024,C
100697,BUAN 3310,Fall 2024,C
103094,INFO 4300,Spring 2024,B
105945,INFO 1100,Spring 2024,A
103997,INFO 3340,Spring 2025,B
106493,CSEC 2100,Fall 2024,W
107638,INFO 2600,Fall 2024,F
106600,DSCI 4160,Spring 2025,C
105520,INFO 1100,Fall 2023,A
106339,INFO 2200,Spring 2025,D
105439,INFO 1100,Spring 2025,D
100283,CSEC 3220,Spring 2024,B
108581,CSEC 3220,Spring 2025,A
105272,CSEC 2100,Spring 2025,B
104120,ITEC 3010,Spring 2024,B
100866,CSEC 4110,Fall 2023,B
102483,INFO 2600,Spring 2024,A
108825,CSEC 4110,Fall 2024,A
107334,CSEC 4110,Fall 2024,B
101568,INFO 1100,Fall 2024,B
104768,INFO 4300,Spring 2024,A
100770,BUAN 2010,Fall 2024,B
100684,CSEC 2100,Spring 2025,B
109914,INFO 1100,Spring 2024,B
100198,INFO 1100,Spring 2025,D
106086,CSEC 2100,Spring 2024,C
100482,INFO 3340,Spring 2024,A
106717,INFO 4300,Fall 2023,A
106171,INFO 1100,Fall 2024,B
102455,INFO 1100,Spring 2024,A
107121,INFO 2600,Fall 2023,D
107928,CSEC 2100,Spring 2025,C
105679,INFO 4300,Spring 2024,B
104945,INFO 1100,Spring 2025,B
100750,INFO 4300,Spring 2025,C
104883,CSEC 3220,Fall 2024,C
107556,INFO 2200,Fall 2024,A
102357,INFO 2200,Spring 2024,C
105945,INFO 2600,Spring 2024,A
104945,DSCI 4160,Spring 2024,F
104175,CSEC 3220,Fall 2024,A
103338,ITEC 2010,Fall 2024,B
108151,INFO 1100,Fall 2024,D
106794,DSCI 3210,Spring 2024,D
108943,ITEC 2010,Spring 2024,B
108999,INFO 4300,Fall 2024,B
104676,INFO 4300,Spring 2024,A
105698,INFO 2200,Spring 2025,C
101594,INFO 1100,Fall 2023,B
106238,ITEC 3010,Fall 2024,W
107835,INFO 1100,Fall 2024,B
106947,INFO 2200,Fall 2023,C
106758,CSEC 2100,Spring 2024,B
109030,INFO 1100,Fall 2024,B
109831,INFO 2200,Spring 2025,B
108487,INFO 1100,Fall 2023,A
109644,LTEC 3120,Fall 2024,B
109785,CSEC 4110,Fall 2024,C
108106,BUAN 3310,Fall 2024,A
104491,INFO 3340,Spring 2025,C
108355,INFO 1100,Fall 2023,A
103520,INFO 1100,Spring 2024,D
109659,ITEC 3010,Fall 2023,C
101751,INFO 2200,Spring 2025,B
107790,INFO 1100,Spring 2024,D
102364,INFO 2600,Spring 2024,A
109862,INFO 2600,Spring 2024,C
108245,INFO 1100,Fall 2023,C
104031,INFO 1100,Spring 2024,A
103967,LTEC 3120,Spring 2024,B
109291,DSCI 4160,Spring 2024,A
108899,INFO 4300,Fall 2023,F
100300,LTEC 3120,Spring 2025,B
108312,INFO 4300,Fall 2023,A
105973,INFO 4300,Spring 2024,D
109785,CSEC 2100,Fall 2023,A
100426,INFO 1100,Spring 2024,A
102227,DSCI 4160,Fall 2024,B
100798,INFO 1100,Spring 2025,C
108897,INFO 2600,Fall 2024,W
106625,INFO 1100,Fall 2023,A
101684,CSEC 2100,Fall 2024,C
101691,CSEC 3220,Fall 2024,B
101280,INFO 1100,Spring 2025,D
108751,ITEC 2010,Fall 2024,C
108628,CSEC 3220,Fall 2023,C
104639,ITEC 3010,Fall 2023,W
109383,LTEC 3120,Fall 2024,C
106567,INFO 1100,Spring 2024,A
107053,INFO 1100,Spring 2025,C
100986,CSEC 4110,Spring 2025,B
106911,INFO 1100,Spring 2024,A
104830,INFO 1100,Spring 2025,B
105365,INFO 2200,Spring 2024,B
108837,INFO 2600,Spring 2025,B
109348,INFO 2600,Spring 2025,D
103101,INFO 2200,Fall 2023,F
108749,INFO 1100,Spring 2024,F
100705,INFO 3340,Spring 2025,W
109112,DSCI 4160,Spring 2024,F
102024,INFO 1100,Fall 2023,B
102580,CSEC 2100,Spring 2024,B
108938,CSEC 3220,Fall 2024,B
105134,ITEC 2010,Spring 2025,C
103498,INFO 1100,Spring 2025,C
102705,BUAN 2010,Fall 2024,B
103998,CSEC 2100,Fall 2023,A
108091,DSCI 3210,Spring 2024,A
104593,CSEC 2100,Spring 2024,D
108899,INFO 2200,Fall 2023,D
103179,BUAN 2010,Fall 2023,D
105833,ITEC 2010,Fall 2023,B
105562,INFO 4300,Spring 2025,A
106975,INFO 1100,Spring 2024,B
102734,INFO 1100,Fall 2023,B
103619,INFO 1100,Spring 2024,A
100907,INFO 1100,Spring 2024,A
104449,INFO 1100,Fall 2023,W
102038,CSEC 4110,Fall 2024,D
105222,CSEC 3220,Spring 2024,B
102963,INFO 2600,Spring 2024,B
106655,CSEC 2100,Fall 2024,A
101226,INFO 3340,Spring 2024,B
100376,INFO 4300,Spring 2024,B
101064,BUAN 2010,Spring 2024,C
104529,CSEC 2100,Fall 2023,B
101900,INFO 2600,Fall 2023,C
106975,CSEC 4110,Spring 2025,B
101317,INFO 1100,Fall 2024,B
103715,LTEC 3120,Fall 2023,B
102683,BUAN 2010,Fall 2024,C
105594,BUAN 3310,Fall 2023,B
109030,CSEC 2100,Fall 2024,F
100021,INFO 1100,Fall 2023,W
107955,INFO 4300,Fall 2023,D
109157,INFO 2600,Spring 2025,D
107293,ITEC 2010,Fall 2024,A
104102,INFO 1100,Fall 2024,C
103971,INFO 1100,Fall 2023,F
103753,CSEC 3220,Spring 2024,A
109644,INFO 2600,Fall 2023,B
102162,INFO 1100,Spring 2024,D
106599,INFO 1100,Spring 2024,A
103694,INFO 2200,Fall 2024,A
105496,INFO 1100,Fall 2023,B
107279,CSEC 3220,Fall 2024,F
104782,INFO 1100,Fall 2023,C
107832,INFO 2200,Spring 2024,C
108392,INFO 1100,Fall 2024,D
109390,BUAN 3310,Spring 2024,B
109383,INFO 4300,Fall 2024,B
104592,CSEC 2100,Fall 2023,B
108933,INFO 3340,Spring 2024,A
100241,INFO 1100,Fall 2023,A
104524,INFO 2600,Fall 2024,F
104638,INFO 1100,Spring 2025,A
100385,DSCI 4160,Spring 2024,W
108897,INFO 1100,Fall 2023,B
102222,CSEC 4110,Fall 2023,A
103134,INFO 1100,Spring 2024,C
107548,DSCI 3210,Fall 2023,B
105797,DSCI 4160,Spring 2024,D
106805,INFO 1100,Spring 2024,A
102295,INFO 1100,Fall 2023,C
106002,INFO 2200,Spring 2025,W
107613,INFO 2600,Fall 2024,C
107004,INFO 1100,Fall 2024,A
102372,INFO 2200,Fall 2024,W
101866,INFO 3600,Spring 2025,B
107135,INFO 3600,Spring 2025,D
105477,INFO 2200,Fall 2023,C
103803,ITEC 3010,Fall 2024,F
100132,INFO 1100,Fall 2024,B
107610,CSEC 3220,Spring 2025,A
105916,INFO 2600,Spring 2024,D
105369,INFO 1100,Spring 2024,F
109608,INFO 1100,Fall 2024,W
106838,CSEC 2100,Fall 2024,C
106308,DSCI 3210,Fall 2023,A
108863,CSEC 2100,Fall 2023,C
103039,INFO 4300,Fall 2024,A
103810,CSEC 2100,Fall 2024,D
108654,INFO 2600,Spring 2024,C
107204,ITEC 2010,Spring 2025,F
105664,INFO 1100,Spring 2024,F
100707,INFO 2600,Spring 2025,A
107133,INFO 3600,Fall 2024,C
109389,INFO 1100,Spring 2024,F
105473,INFO 1100,Spring 2025,C
105591,BUAN 2010,Spring 2024,F
101455,ITEC 2010,Spring 2025,A
109838,CSEC 2100,Spring 2024,C
105793,INFO 1100,Fall 2024,A
109593,INFO 2200,Fall 2023,A
104096,INFO 2200,Fall 2023,D
109892,ITEC 3010,Fall 2024,C
108015,CSEC 4110,Spring 2024,A
109057,DSCI 4160,Spring 2025,D
103997,DSCI 3210,Fall 2023,D
105864,CSEC 2100,Fall 2024,C
105284,INFO 3600,Spring 2025,F
107901,INFO 2600,Fall 2023,B
103727,INFO 4300,Fall 2024,C
101055,INFO 3600,Fall 2024,D
101713,DSCI 3210,Spring 2025,A
109859,INFO 1100,Spring 2025,C
106041,CSEC 3220,Fall 2024,A
100705,DSCI 4160,Fall 2024,A
105660,ITEC 2010,Fall 2024,B
106240,CSEC 2100,Spring 2024,F
108856,CSEC 2100,Fall 2024,D
108515,INFO 1100,Spring 2024,B
101854,BUAN 3310,Fall 2023,A
102194,INFO 1100,Spring 2024,D
109123,INFO 1100,Spring 2025,D
107178,INFO 1100,Spring 2024,A
103422,CSEC 3220,Fall 2023,D
100212,CSEC 4110,Spring 2024,F
106464,INFO 4300,Fall 2023,A
100970,INFO 2200,Fall 2023,W
104782,INFO 3600,Fall 2024,C
108704,INFO 1100,Fall 2024,B
102016,DSCI 3210,Spring 2024,A
104034,CSEC 2100,Fall 2024,A
102633,CSEC 2100,Fall 2024,D
101618,INFO 2600,Spring 2024,C
103727,INFO 2200,Spring 2025,B
103274,INFO 1100,Fall 2024,A
105025,LTEC 3120,Fall 2024,C
108331,INFO 1100,Fall 2023,D
109275,INFO 2200,Spring 2025,D
109164,CSEC 4110,Spring 2025,F
109921,DSCI 3210,Spring 2025,B
107315,INFO 3340,Spring 2024,C
107507,INFO 3600,Fall 2024,A
108307,INFO 2200,Fall 2024,C
107774,INFO 1100,Spring 2025,B
100049,CSEC 3220,Spring 2024,D
106342,DSCI 3210,Spring 2025,D
107312,INFO 2600,Fall 2023,A
105275,INFO 3340,Spring 2025,D
109931,INFO 1100,Fall 2024,A
109745,ITEC 2010,Spring 2024,B
103762,ITEC 2010,Spring 2025,D
102518,LTEC 3120,Fall 2024,A
107690,INFO 2200,Spring 2024,C
109306,INFO 2200,Spring 2025,C
104006,ITEC 2010,Fall 2024,A
107531,ITEC 2010,Spring 2025,B
104597,CSEC 3220,Fall 2024,B
103674,CSEC 3220,Spring 2024,C
101546,DSCI 3210,Spring 2025,A
101971,CSEC 4110,Spring 2024,D
103905,INFO 1100,Spring 2024,C
100106,INFO 1100,Fall 2023,A
107194,CSEC 3220,Fall 2023,D
109323,INFO 2200,Fall 2024,A
102585,CSEC 4110,Fall 2024,B
104574,INFO 4300,Fall 2023,B
107312,INFO 4300,Spring 2025,W
105439,INFO 3600,Spring 2024,C
105356,CSEC 3220,Spring 2025,F
102024,CSEC 2100,Fall 2023,A
102365,INFO 2200,Fall 2023,C
109461,INFO 1100,Fall 2024,A
104383,CSEC 2100,Spring 2024,D
109849,CSEC 2100,Spring 2025,D
101123,CSEC 2100,Spring 2024,A
104352,INFO 1100,Spring 2025,B
107507,INFO 4300,Fall 2023,A
105179,INFO 2200,Fall 2023,A
101701,DSCI 3210,Fall 2024,A
103547,INFO 1100,Fall 2023,B
108033,DSCI 4160,Spring 2024,C
107052,CSEC 4110,Fall 2024,F
104001,INFO 2600,Fall 2023,C
104612,INFO 3340,Fall 2024,B
108243,DSCI 3210,Fall 2024,W
100663,DSCI 3210,Fall 2024,B
100922,LTEC 2100,Spring 2025,A
108828,CSEC 3220,Fall 2024,F
106929,CSEC 4110,Spring 2024,F
109351,DSCI 3210,Spring 2025,A
105290,INFO 1100,Fall 2023,D
100061,INFO 1100,Fall 2024,A
107194,CSEC 4110,Spring 2025,C
109522,INFO 4300,Fall 2023,A
108043,INFO 2200,Spring 2024,C
106475,INFO 1100,Spring 2025,A
100350,DSCI 3210,Fall 2024,A
102163,INFO 1100,Spring 2024,C
108281,INFO 2600,Spring 2024,A
107607,INFO 1100,Spring 2024,B
107154,CSEC 3220,Fall 2024,F
108725,INFO 1100,Spring 2025,C
106308,INFO 1100,Spring 2024,C
107161,CSEC 3220,Fall 2023,F
102252,DSCI 3210,Fall 2024,C
106901,INFO 1100,Fall 2024,B
101876,INFO 1100,Fall 2024,B
102961,DSCI 3210,Fall 2024,A
108244,ITEC 3010,Fall 2024,C
102424,ITEC 3010,Spring 2025,C
107279,CSEC 4110,Spring 2025,B
109340,INFO 2600,Fall 2023,B
100474,CSEC 4110,Spring 2025,C
101387,INFO 4300,Fall 2023,W
106175,INFO 1100,Fall 2023,B
105556,CSEC 3220,Fall 2023,A
101686,INFO 1100,Spring 2025,C
107255,INFO 2600,Fall 2023,B
102077,DSCI 3210,Fall 2023,D
100551,INFO 1100,Spring 2024,B
101511,CSEC 4110,Fall 2024,A
100641,INFO 2600,Spring 2024,A
108997,INFO 2600,Spring 2025,B
104825,INFO 2200,Spring 2024,A
106874,CSEC 4110,Fall 2024,B
107869,CSEC 4110,Spring 2024,A
109155,INFO 4300,Fall 2024,B
108925,CSEC 2100,Fall 2024,A
101572,INFO 1100,Spring 2024,B
104884,ITEC 3010,Spring 2024,C
107786,ITEC 3010,Fall 2024,C
101523,DSCI 4160,Fall 2024,B
104069,INFO 1100,Spring 2025,B
108608,INFO 1100,Spring 2025,B
103626,INFO 3340,Fall 2023,A
106532,INFO 3600,Fall 2024,B
108877,INFO 1100,Spring 2024,C
104152,INFO 2600,Spring 2025,C
106997,DSCI 3210,Fall 2024,A
102556,INFO 2200,Fall 2024,A
109785,INFO 2200,Fall 2023,D
100754,INFO 1100,Spring 2025,C
103064,INFO 4300,Spring 2025,B
101986,INFO 2200,Fall 2024,B
102297,INFO 2200,Fall 2024,A
100684,INFO 1100,Fall 2023,B
107042,INFO 1100,Spring 2024,A
100686,INFO 1100,Fall 2023,B
105548,INFO 1100,Spring 2024,F
109923,INFO 1100,Spring 2025,W
101548,INFO 2200,Fall 2024,A
106822,ITEC 2010,Fall 2024,B
108293,INFO 4300,Spring 2024,D
107263,INFO 2200,Fall 2023,C
106508,CSEC 2100,Spring 2024,A
103657,CSEC 2100,Fall 2023,A
104597,CSEC 4110,Spring 2024,D
106820,INFO 1100,Spring 2025,C
106265,INFO 1100,Fall 2023,C
104621,INFO 1100,Spring 2025,W
109264,INFO 2200,Spring 2025,A
102536,INFO 2200,Fall 2023,C
100955,INFO 2600,Spring 2025,A
106830,DSCI 4160,Fall 2023,A
102572,INFO 3340,Spring 2024,A
