student_id,major,age,housing,commute_miles,work_hours_per_week,advisor_meetings,credits_attempted,final_gpa,study_hours_reported,enrollment_date,dropped_out,housing_clean,minutes_active,study_z,gpa_band
102872,Information Science,24,On-Campus,13.6,20,3,116,2.55,12.2,2024-05-14,0,On-Campus,3202,0.449539371256438,"(2.0, 3.0]"
102949,Information Science,30,Off-Campus,40.1,15,1,29,1.71,7.6,2024-05-18,0,Off-Campus,2430,-0.745364128274673,"(1.0, 2.0]"
107510,Data Science,27,On-Campus,16.1,5,5,31,1.63,5.4,2022-09-16,0,On-Campus,2493,-1.3168397150069435,"(1.0, 2.0]"
100986,Cyber Security,26,On-Campus,7.6,30,2,60,2.42,9.9,2022-09-22,0,On-Campus,3278,-0.1479123785091173,"(2.0, 3.0]"
103144,Information Technology,30,On-Campus,14.5,10,2,31,1.87,9.5,2023-10-03,1,On-Campus,2518,-0.25181703064225747,"(1.0, 2.0]"
108686,Cybersecurity,26,With Family,14.3,5,0,34,2.36,9.6,2024-05-18,0,With Family,2653,-0.22584086760897257,"(2.0, 3.0]"
108641,Cybersecurity,21,On-Campus,0.7,15,1,68,3.03,19.8,2023-12-15,0,On-Campus,4386,2.4237277617861004,"(3.0, 4.0]"
108074,Data Science,25,Off-Campus,0.6,35,2,58,2.09,7.2,2023-12-10,0,Off-Campus,2275,-0.8492687804078131,"(2.0, 3.0]"
102833,Information Technology,24,With Family,17.2,15,3,57,0.0,7.0,2023-10-28,0,With Family,2546,-0.9012211064743831,"(-0.01, 1.0]"
104508,Cybersecurity,23,Off-Campus,12.1,20,2,69,2.78,9.1,2022-10-23,0,Off-Campus,3501,-0.3557216827753977,"(2.0, 3.0]"
107139,Cybersecurity,25,With Family,17.7,0,4,73,2.52,15.3,2024-03-07,1,With Family,3131,1.254800425288274,"(2.0, 3.0]"
104096,Cybersecurity,25,Off-Campus,15.0,25,1,27,2.31,5.0,2022-09-02,0,Off-Campus,2582,-1.4207443671400837,"(2.0, 3.0]"
102667,Information Technology,25,With Family,15.2,40,2,0,1.94,2.2,2024-04-30,0,With Family,2095,-2.1480769320720645,"(1.0, 2.0]"
105496,DataScience,24,Off-Campus,16.0,12,1,66,0.77,4.6,2022-11-20,0,Off-Campus,1117,-1.5246490192732238,"(-0.01, 1.0]"
102451,Cybersecurity,29,On-Campus,20.1,20,1,57,1.8,,2022-12-19,0,On-Campus,1878,,"(1.0, 2.0]"
105297,Data Science,25,Off-campus,9.5,30,1,82,1.95,5.8,2022-09-11,0,Off-Campus,2774,-1.2129350628738034,"(1.0, 2.0]"
102512,Information Technology,25,Off-Campus,2.3,35,2,8,2.04,5.8,2024-04-09,1,Off-Campus,2516,-1.2129350628738034,"(2.0, 3.0]"
107312,Learning Technologies,24,Off-campus,3.5,30,6,0,3.28,16.1,2023-08-25,0,Off-Campus,4728,1.4626097295545546,"(3.0, 4.0]"
106308,Data Science,24,Off-Campus,5.1,5,4,44,3.46,20.7,2023-11-19,0,Off-Campus,5375,2.6575132290856653,"(3.0, 4.0]"
103785,Data Science,24,Off-Campus,3.5,5,3,84,2.77,,2024-05-05,0,Off-Campus,4146,,"(2.0, 3.0]"
108291,Cyber Security,28,On-Campus,37.7,20,1,69,1.66,,2022-12-05,0,On-Campus,2814,,"(1.0, 2.0]"
105747,DataScience,21,on-campus,33.8,25,3,67,1.37,,2022-12-10,1,On-Campus,1939,,"(1.0, 2.0]"
100299,Information Science,22,On-Campus,1.9,25,2,43,0.93,0.5,2022-10-28,1,On-Campus,930,-2.5896717036379098,"(-0.01, 1.0]"
105523,Learning Technologies,26,off campus,21.5,28,1,16,2.33,,2024-02-27,0,Off-Campus,1623,,"(2.0, 3.0]"
100243,Information Science,19,Off-campus,7.5,18,1,16,2.2,11.1,2022-11-29,0,Off-Campus,3428,0.1638015778903028,"(2.0, 3.0]"
104775,Data Science,26,Off-Campus,2.9,28,0,27,2.52,9.9,2022-12-15,0,Off-Campus,3170,-0.1479123785091173,"(2.0, 3.0]"
105551,Information Technology,28,With Family,13.8,0,3,22,2.98,16.5,2024-02-25,0,With Family,5408,1.5665143816876943,"(2.0, 3.0]"
109453,Information Science,21,On-Campus,31.7,40,3,52,2.27,4.1,2023-09-29,1,On-Campus,2395,-1.6545298344396488,"(2.0, 3.0]"
101883,Data Science,24,Off-Campus,4.3,25,4,41,2.3,9.2,2023-11-05,1,Off-Campus,2456,-0.32974551974211275,"(2.0, 3.0]"
108577,Cybersecurity,26,Off-Campus,3.0,5,0,37,2.94,10.6,2022-10-15,0,Off-Campus,3480,0.033920762723877694,"(2.0, 3.0]"
101028,Business Analytics,21,On-Campus,7.4,25,2,47,3.06,12.3,2024-02-13,0,On-Campus,4131,0.4755155342897234,"(3.0, 4.0]"
104538,Cybersecurity,20,off campus,9.7,15,6,25,2.46,9.7,2022-11-18,0,Off-Campus,2509,-0.1998647045756876,"(2.0, 3.0]"
106391,DataScience,25,Off-Campus,3.9,12,4,67,2.3,,2022-09-08,1,Off-Campus,3686,,"(2.0, 3.0]"
106583,Learning Technologies,21,With Family,6.7,15,1,48,1.82,6.9,2022-12-03,0,With Family,2547,-0.927197269507668,"(1.0, 2.0]"
105969,Information Technology,31,Off-Campus,2.1,20,4,14,2.06,,2023-11-23,1,Off-Campus,3533,,"(2.0, 3.0]"
108837,Information Science,26,Off-Campus,20.8,15,0,25,2.3,10.1,2022-10-11,0,Off-Campus,2850,-0.09596005244254743,"(2.0, 3.0]"
101680,Cybersecurity,25,On-Campus,3.2,35,4,41,2.48,,2022-11-07,0,On-Campus,3543,,"(2.0, 3.0]"
107651,Cybersecurity,27,Off-Campus,2.6,20,4,52,1.98,7.3,2022-10-04,0,Off-Campus,3208,-0.8232926173745281,"(1.0, 2.0]"
109998,Cybersecurity,29,With Family,14.2,18,2,40,1.26,7.0,2024-02-06,1,With Family,2869,-0.9012211064743831,"(1.0, 2.0]"
104512,Data Science,27,With Family,6.7,0,1,54,2.76,12.0,2024-02-22,0,With Family,4140,0.39758704518986815,"(2.0, 3.0]"
105248,Learning Technologies,22,On-Campus,5.5,15,2,48,3.15,12.9,2022-09-25,1,On-Campus,3544,0.6313725124894335,"(3.0, 4.0]"
105518,Data Science,28,With Family,13.2,20,1,52,1.91,7.4,2023-09-12,0,With Family,2673,-0.7973164543412429,"(1.0, 2.0]"
101916,Learning Technologies,20,Off-Campus,12.3,0,4,19,3.36,17.9,2022-11-21,0,Off-Campus,5056,1.9301806641536843,"(3.0, 4.0]"
100120,Cybersecurity,25,Off-Campus,2.4,20,0,44,2.3,10.2,2024-03-27,0,Off-Campus,3697,-0.06998388940926249,"(2.0, 3.0]"
102334,Information Technology,27,With Family,7.9,12,2,35,2.5,7.2,2024-05-06,0,With Family,2989,-0.8492687804078131,"(2.0, 3.0]"
101332,Cybersecurity,23,On-Campus,11.2,25,1,34,2.2,7.7,2022-11-23,0,On-Campus,2882,-0.7193879652413879,"(2.0, 3.0]"
107279,Cyber Security,26,With Family,2.4,25,2,82,2.73,16.9,2024-02-10,0,With Family,3918,1.670419033820834,"(2.0, 3.0]"
104357,Business Analytics,20,Off-Campus,3.1,40,1,40,2.96,10.2,2022-10-01,0,Off-Campus,3928,-0.06998388940926249,"(2.0, 3.0]"
108915,Information Technology,21,Off-Campus,6.5,30,1,25,2.41,8.4,2024-02-01,1,Off-Campus,3234,-0.5375548240083927,"(2.0, 3.0]"
108851,Business Analytics,21,Off-Campus,8.7,15,3,42,3.24,9.2,2024-04-02,0,Off-Campus,4137,-0.32974551974211275,"(3.0, 4.0]"
109287,Information Science,24,Off-Campus,5.3,15,0,44,2.82,16.1,2022-10-21,0,Off-Campus,3889,1.4626097295545546,"(2.0, 3.0]"
100702,Cybersecurity,24,with family,1.6,20,4,43,2.58,8.3,2023-12-15,0,With Family,3149,-0.5635309870416776,"(2.0, 3.0]"
107202,Information Technology,27,Off-Campus,14.1,12,3,48,2.87,12.5,2023-10-17,0,Off-Campus,4701,0.5274678603562932,"(2.0, 3.0]"
100345,Information Technology,26,Off-Campus,21.6,12,0,49,1.41,0.5,2024-04-20,0,Off-Campus,1217,-2.5896717036379098,"(1.0, 2.0]"
107998,Business Analytics,24,With Family,19.9,28,0,36,1.65,,2022-08-27,1,With Family,989,,"(1.0, 2.0]"
101795,Information Technology,25,With Family,3.8,0,3,27,2.59,17.8,2023-10-12,0,With Family,4093,1.9042045011203999,"(2.0, 3.0]"
102545,Business Analytics,28,On-Campus,4.7,25,3,51,1.4,,2022-11-10,1,On-Campus,1725,,"(1.0, 2.0]"
101901,Cybersecurity,25,With Family,3.8,35,2,24,2.68,9.8,2024-02-01,0,With Family,3819,-0.17388854154240224,"(2.0, 3.0]"
109801,Learning Technologies,28,On-Campus,8.7,10,5,59,2.69,15.3,2022-10-01,0,On-Campus,4609,1.254800425288274,"(2.0, 3.0]"
105923,Business Analytics,29,Off-Campus,6.4,25,3,32,1.59,10.5,2022-11-26,0,Off-Campus,2644,0.00794459969059276,"(1.0, 2.0]"
105025,Learning Technologies,23,On-Campus,11.6,0,2,83,2.65,10.9,2023-09-04,0,On-Campus,3685,0.11184925182373295,"(2.0, 3.0]"
107471,Cyber Security,23,Off-Campus,12.6,0,3,17,1.84,8.7,2024-05-18,0,Off-Campus,2633,-0.4596263349085379,"(1.0, 2.0]"
100750,Learning Technologies,25,With Family,20.3,15,2,55,2.73,13.0,2022-09-05,0,With Family,3132,0.6573486755227184,"(2.0, 3.0]"
104574,Learning Technologies,24,On-Campus,14.1,20,2,61,1.64,9.8,2022-10-21,0,On-Campus,2355,-0.17388854154240224,"(1.0, 2.0]"
109486,Business Analytics,25,with family,4.6,30,1,48,1.84,,2022-09-04,0,With Family,2695,,"(1.0, 2.0]"
103919,Cybersecurity,23,Off-Campus,9.9,5,3,71,2.45,,2024-02-26,0,Off-Campus,2643,,"(2.0, 3.0]"
107638,Learning Technologies,22,With Family,14.3,28,2,40,2.31,9.2,2022-10-14,0,With Family,2647,-0.32974551974211275,"(2.0, 3.0]"
100518,Information Technology,21,Off-Campus,21.3,18,1,52,1.99,,2022-08-24,1,Off-Campus,3225,,"(1.0, 2.0]"
101104,Business Analytics,29,Off-Campus,5.7,10,2,97,3.2,12.4,2023-12-17,0,Off-Campus,4095,0.5014916973230084,"(3.0, 4.0]"
106976,Cybersecurity,25,On-Campus,4.3,15,1,51,2.51,14.2,2022-10-31,0,On-Campus,3633,0.9690626319221385,"(2.0, 3.0]"
106923,Cybersecurity,31,off campus,12.7,15,3,49,3.43,17.1,2023-10-15,0,Off-Campus,4834,1.7223713598874049,"(3.0, 4.0]"
103320,Learning Technologies,26,Off-Campus,8.4,15,3,26,2.56,6.4,2022-10-30,0,Off-Campus,2927,-1.0570780846740933,"(2.0, 3.0]"
109831,Cybersecurity,29,Off-Campus,8.0,0,6,65,2.82,15.3,2023-09-01,0,Off-Campus,4390,1.254800425288274,"(2.0, 3.0]"
108207,Information Science,21,Off-Campus,2.2,35,1,0,1.72,,2022-11-24,1,Off-Campus,2108,,"(1.0, 2.0]"
105268,Cybersecurity,24,Off-Campus,3.6,5,5,90,3.38,18.5,2022-10-27,0,Off-Campus,4638,2.0860376423533946,"(3.0, 4.0]"
101662,Data Science,24,With Family,4.1,12,1,86,2.61,9.2,2023-12-02,0,With Family,2817,-0.32974551974211275,"(2.0, 3.0]"
105289,Data Science,29,With Family,16.3,25,1,48,1.15,3.7,2024-04-06,1,With Family,1636,-1.758434486572789,"(1.0, 2.0]"
106776,Information Science,30,On-Campus,7.6,15,3,44,3.17,12.6,2022-10-02,1,On-Campus,4345,0.5534440233895782,"(3.0, 4.0]"
107394,Cyber Security,26,On-Campus,4.8,5,0,77,1.51,,2022-10-28,0,On-Campus,1926,,"(1.0, 2.0]"
106328,Cybersecurity,22,Off-Campus,19.8,5,3,57,3.26,13.8,2023-10-25,1,Off-Campus,4371,0.8651579797889988,"(3.0, 4.0]"
108971,Cybersecurity,29,On-Campus,4.3,30,4,23,3.0,8.2,2023-12-01,0,On-Campus,4015,-0.589507150074963,"(2.0, 3.0]"
103247,Information Technology,23,With Family,12.1,30,2,78,3.21,13.7,2023-11-14,0,With Family,3950,0.8391818167557134,"(3.0, 4.0]"
106629,Learning Technologies,29,On-Campus,12.5,10,3,35,3.34,18.3,2022-09-28,0,On-Campus,5551,2.034085316286825,"(3.0, 4.0]"
106086,Cybersecurity,31,Off-campus,9.3,12,1,26,2.3,,2024-04-07,0,Off-Campus,2766,,"(2.0, 3.0]"
104102,Learning Technologies,26,On-Campus,10.7,25,2,111,2.52,12.5,2022-09-13,0,On-Campus,3451,0.5274678603562932,"(2.0, 3.0]"
101630,Cyber Security,26,With Family,11.2,25,1,6,1.84,6.7,2022-09-04,0,With Family,1753,-0.9791495955742382,"(1.0, 2.0]"
107790,Cybersecurity,27,Off-Campus,4.4,0,3,50,2.61,16.9,2022-12-04,0,Off-Campus,4753,1.670419033820834,"(2.0, 3.0]"
101460,Cybersecurity,27,Off-Campus,2.1,0,3,56,2.34,11.5,2023-09-12,0,Off-Campus,3591,0.267706230023443,"(2.0, 3.0]"
105442,Information Technology,20,Off-Campus,9.6,15,2,36,2.12,9.0,2024-02-10,0,Off-Campus,3370,-0.3816978458086826,"(2.0, 3.0]"
105853,Cybersecurity,26,with family,4.1,20,2,30,2.64,15.5,2022-11-21,1,With Family,4692,1.306752751354844,"(2.0, 3.0]"
104449,Cybersecurity,22,On-Campus,0.7,5,7,44,2.03,7.4,2024-05-16,0,On-Campus,2884,-0.7973164543412429,"(2.0, 3.0]"
107221,Information Science,25,Off-Campus,9.5,28,1,83,2.97,17.2,2022-10-22,0,Off-Campus,4453,1.7483475229206893,"(2.0, 3.0]"
109591,Business Analytics,35,With Family,3.8,10,1,41,2.58,14.9,2024-04-02,0,With Family,4188,1.150895773155134,"(2.0, 3.0]"
105629,Information Science,21,Off-Campus,9.6,30,4,8,2.18,,2024-04-29,0,Off-Campus,3325,,"(2.0, 3.0]"
102434,Information Technology,27,On-Campus,10.8,35,1,87,1.42,7.6,2022-10-25,1,On-Campus,2036,-0.745364128274673,"(1.0, 2.0]"
105715,Information Technology,19,On-Campus,1.1,15,2,54,2.74,14.0,2022-08-23,0,On-Campus,4190,0.9171103058555686,"(2.0, 3.0]"
108047,Business Analytics,23,With Family,22.9,25,1,64,1.31,1.4,2024-05-26,0,With Family,1308,-2.3558862363383444,"(1.0, 2.0]"
108692,Learning Technologies,22,With Family,32.8,18,2,47,2.7,13.6,2022-10-29,0,With Family,4060,0.8132056537224285,"(2.0, 3.0]"
108769,Learning Technologies,27, On-Campus,30.2,5,3,51,3.19,10.1,2024-05-26,1,On-Campus,4427,-0.09596005244254743,"(3.0, 4.0]"
107052,Cybersecurity,25,Off-campus,1.4,0,4,32,1.57,8.8,2022-09-28,1,Off-Campus,3013,-0.43365017187525245,"(1.0, 2.0]"
102372,Cybersecurity,22,with family,27.0,18,1,69,1.47,7.7,2024-04-25,0,With Family,2208,-0.7193879652413879,"(1.0, 2.0]"
103137,Learning Technologies,24,off campus,16.4,10,3,65,2.3,8.9,2022-11-30,0,Off-Campus,3259,-0.40767400884196753,"(2.0, 3.0]"
104993,Information Science,22,off campus,6.9,10,3,20,2.67,12.4,2023-10-15,0,Off-Campus,4688,0.5014916973230084,"(2.0, 3.0]"
105468,Data Science,20,On-Campus,6.4,10,1,64,3.34,12.5,2023-09-03,0,On-Campus,4845,0.5274678603562932,"(3.0, 4.0]"
107115,Cybersecurity,29,On-Campus,8.1,10,2,69,2.07,6.9,2024-03-04,0,On-Campus,2385,-0.927197269507668,"(2.0, 3.0]"
106600,Data Science,24,With Family,10.7,18,4,29,2.87,11.3,2023-08-26,1,With Family,4179,0.21575390395687313,"(2.0, 3.0]"
109926,Information Science,25,With Family,28.0,15,5,57,3.24,9.7,2024-05-11,0,With Family,4005,-0.1998647045756876,"(3.0, 4.0]"
100810,Cybersecurity,23,with family,8.8,35,1,72,2.34,12.9,2022-11-06,1,With Family,3374,0.6313725124894335,"(2.0, 3.0]"
103036,Business Analytics,26,Off-Campus,19.2,0,2,42,2.35,6.7,2024-05-17,0,Off-Campus,2938,-0.9791495955742382,"(2.0, 3.0]"
105362,Business Analytics,23,On-Campus,18.5,40,2,39,1.34,2.7,2023-09-30,0,On-Campus,1797,-2.018196116905639,"(1.0, 2.0]"
109100,Information Science,32,Off-Campus,15.6,0,3,53,1.83,,2024-02-23,1,Off-Campus,2105,,"(1.0, 2.0]"
102821,Data Science,34,On-Campus,10.2,15,4,80,3.31,14.1,2023-08-24,0,On-Campus,4545,0.9430864688888536,"(3.0, 4.0]"
100630,Info Technology,26,With Family,43.8,12,1,68,2.26,9.9,2022-09-02,0,With Family,2921,-0.1479123785091173,"(2.0, 3.0]"
102536,DataScience,21,Off-Campus,15.8,20,2,74,1.2,,2023-11-08,0,Off-Campus,952,,"(1.0, 2.0]"
107607,Learning Technologies,23,On-Campus,4.7,30,4,21,2.9,13.5,2023-11-18,0,On-Campus,4266,0.7872294906891435,"(2.0, 3.0]"
106245,Cyber Security,29,On-Campus,14.1,5,2,57,2.96,8.7,2022-10-02,0,On-Campus,3565,-0.4596263349085379,"(2.0, 3.0]"
102437,Cybersecurity,20,On-Campus,31.9,30,0,50,1.61,7.5,2023-08-30,1,On-Campus,2280,-0.771340291307958,"(1.0, 2.0]"
100470,Learning Technologies,25,With Family,9.1,40,3,34,2.87,10.9,2022-12-19,0,With Family,3680,0.11184925182373295,"(2.0, 3.0]"
109155,Information Science,20,On-Campus,37.8,20,2,0,1.58,,2023-09-16,0,On-Campus,2369,,"(1.0, 2.0]"
102843,Business Analytics,23,Off-campus,9.9,35,4,4,2.99,18.8,2022-09-26,0,Off-Campus,4571,2.16396613145325,"(2.0, 3.0]"
104809,Cybersecurity,29,On-Campus,5.7,25,4,67,3.28,14.0,2022-09-10,0,On-Campus,4563,0.9171103058555686,"(3.0, 4.0]"
106659,Learning Technologies,20,On-Campus,21.2,25,3,51,2.43,,2023-12-17,1,On-Campus,2439,,"(2.0, 3.0]"
107886,Data Science,23,Off-Campus,16.9,15,2,76,2.96,11.8,2022-09-19,0,Off-Campus,4355,0.3456347191232983,"(2.0, 3.0]"
100780,Data Science,22,On-Campus,1.5,25,0,33,1.25,4.8,2023-11-24,1,On-Campus,951,-1.4726966932066536,"(1.0, 2.0]"
108387,Information Technology,28,Off-campus,18.1,10,4,40,2.28,11.1,2024-04-13,0,Off-Campus,3504,0.1638015778903028,"(2.0, 3.0]"
103430,Business Analytics,33,With Family,8.7,30,4,61,1.65,,2023-11-10,1,With Family,1000,,"(1.0, 2.0]"
109610,Cyber Security,21,Off-Campus,17.0,0,1,40,0.96,1.5,2024-04-18,0,Off-Campus,1193,-2.3299100733050593,"(-0.01, 1.0]"
107121,Information Science,33,Off-Campus,18.1,20,3,28,2.3,7.7,2024-02-06,0,Off-Campus,2540,-0.7193879652413879,"(2.0, 3.0]"
101322,Information Science,31,Off-Campus,7.3,5,2,99,3.13,11.8,2023-10-15,0,Off-Campus,3750,0.3456347191232983,"(3.0, 4.0]"
108871,Data Science,26,With Family,0.8,40,0,87,1.43,5.4,2022-10-20,1,With Family,1376,-1.3168397150069435,"(1.0, 2.0]"
105731,Data Science,25,Off-Campus,8.5,12,6,111,3.45,20.3,2024-02-01,0,Off-Campus,4884,2.5536085769525254,"(3.0, 4.0]"
109765,Data Science,24,with family,20.6,18,1,0,2.16,11.5,2022-10-10,0,With Family,3467,0.267706230023443,"(2.0, 3.0]"
101728,Information  Science,23,On-Campus,29.6,0,1,72,2.04,5.9,2022-08-23,0,On-Campus,2856,-1.1869588998405183,"(2.0, 3.0]"
107251,Information Science,25,Off-Campus,7.5,10,2,56,2.61,7.5,2024-02-11,0,Off-Campus,3493,-0.771340291307958,"(2.0, 3.0]"
107793,Information Technology,25,Off-Campus,15.2,28,1,51,0.97,,2022-09-13,0,Off-Campus,903,,"(-0.01, 1.0]"
104355,Information Technology,26,On-Campus,18.6,12,1,37,0.72,4.0,2024-02-17,0,On-Campus,1457,-1.680505997472934,"(-0.01, 1.0]"
101713,Data Science,25,Off-Campus,17.9,12,2,33,2.21,8.3,2023-09-21,0,Off-Campus,3653,-0.5635309870416776,"(2.0, 3.0]"
101710,Information Science,27,on-campus,15.4,20,0,72,1.82,3.8,2022-11-27,0,On-Campus,1780,-1.732458323539504,"(1.0, 2.0]"
102963,Information Science,24,off campus,8.1,15,4,45,1.74,8.6,2022-12-04,0,Off-Campus,2940,-0.4856024979418228,"(1.0, 2.0]"
106645,Information Science,32,With Family,4.5,15,6,79,3.58,15.8,2022-12-17,0,With Family,5388,1.3846812404546993,"(3.0, 4.0]"
104592,Cybersecurity,29,On-Campus,41.0,0,2,20,2.48,14.0,2022-11-28,0,On-Campus,4175,0.9171103058555686,"(2.0, 3.0]"
107558,Cybersecurity,24,Off-Campus,13.2,25,4,47,3.0,14.1,2024-02-10,0,Off-Campus,3954,0.9430864688888536,"(2.0, 3.0]"
107200,Cybersecurity,22,Off-Campus,2.9,0,1,117,2.96,15.4,2024-03-02,0,Off-Campus,4067,1.2807765883215592,"(2.0, 3.0]"
108877,Business Analytics,26,Off-Campus,35.0,18,3,67,2.47,10.0,2022-09-11,0,Off-Campus,3664,-0.12193621547583236,"(2.0, 3.0]"
105287,Learning Technologies,23,on-campus,11.8,28,2,22,2.11,11.3,2023-10-31,1,On-Campus,2802,0.21575390395687313,"(2.0, 3.0]"
104748,Data Science,24,With Family,8.3,-5,5,80,2.5,7.1,2022-09-30,0,With Family,3281,-0.8752449434410982,"(2.0, 3.0]"
105413,Learning Technologies,30,Off-Campus,14.3,30,3,50,1.25,2.0,2024-03-11,1,Off-Campus,1306,-2.2000292581386343,"(1.0, 2.0]"
108704,Data Science,20,Off-Campus,19.2,12,0,12,2.89,9.5,2024-02-05,1,Off-Campus,2783,-0.25181703064225747,"(2.0, 3.0]"
108103,Cybersecurity,20,On-Campus,39.0,28,1,35,2.27,6.6,2024-03-03,0,On-Campus,2160,-1.0051257586075233,"(2.0, 3.0]"
102105,Information Technology,25,With Family,14.4,10,2,77,3.63,15.1,2023-10-12,0,With Family,4728,1.2028480992217039,"(3.0, 4.0]"
102023,Information Technology,25,Off-Campus,23.1,25,4,24,1.64,6.2,2022-10-28,0,Off-Campus,2855,-1.1090304107406632,"(1.0, 2.0]"
102477,Cybersecurity,22,Off-campus,9.5,12,1,46,3.02,14.1,2023-09-16,0,Off-Campus,4054,0.9430864688888536,"(3.0, 4.0]"
108135,Data Science,26,Off-Campus,3.0,25,2,15,2.47,10.5,2022-08-28,0,Off-Campus,3820,0.00794459969059276,"(2.0, 3.0]"
106937,Cybersecurity,29,with family,10.2,0,5,128,2.91,13.6,2023-12-14,0,With Family,4549,0.8132056537224285,"(2.0, 3.0]"
108783,Data Science,24,On-Campus,4.0,30,1,67,2.45,,2024-03-30,0,On-Campus,3239,,"(2.0, 3.0]"
103022,Data Science,30,Off-Campus,9.1,0,2,46,3.09,11.5,2024-04-19,0,Off-Campus,3731,0.267706230023443,"(3.0, 4.0]"
107734,Business Analytics,21,With Family,13.6,15,2,44,2.24,11.8,2024-05-17,0,With Family,3117,0.3456347191232983,"(2.0, 3.0]"
103251,Business Analytics,26,Off-Campus,33.2,40,2,87,2.36,8.5,2022-09-21,0,Off-Campus,2520,-0.5115786609751077,"(2.0, 3.0]"
106302,Learning Technologies,22,On-Campus,15.5,0,7,110,3.16,8.6,2024-04-27,0,On-Campus,3307,-0.4856024979418228,"(3.0, 4.0]"
107383,Data Science,24,off campus,38.1,18,2,68,1.87,8.9,2023-12-15,0,Off-Campus,2536,-0.40767400884196753,"(1.0, 2.0]"
100115,Learning Technologies,23, On-Campus,15.2,25,3,58,1.57,,2022-09-14,0,On-Campus,1336,,"(1.0, 2.0]"
108147,Cybersecurity,23,Off-Campus,3.4,10,3,57,2.97,16.9,2022-08-26,0,Off-Campus,4993,1.670419033820834,"(2.0, 3.0]"
108546,Information Science,21,With Family,1.1,25,0,82,2.54,9.1,2024-05-06,0,With Family,2951,-0.3557216827753977,"(2.0, 3.0]"
109989,Business Analytics,27,With Family,10.7,28,1,84,1.76,,2024-04-14,1,With Family,3051,,"(1.0, 2.0]"
108856,Cybersecurity,29,Off-Campus,18.0,18,2,45,2.07,12.3,2023-11-05,0,Off-Campus,3968,0.4755155342897234,"(2.0, 3.0]"
108311,Information Science,24,With Family,5.4,5,1,85,2.41,7.4,2022-12-11,0,With Family,3106,-0.7973164543412429,"(2.0, 3.0]"
104364,Information Technology,21,Off-Campus,10.2,15,2,40,3.35,16.2,2024-05-09,0,Off-Campus,4840,1.488585892587839,"(3.0, 4.0]"
104374,Information Science,29,with family,34.1,20,0,55,2.2,,2022-11-21,0,With Family,3013,,"(2.0, 3.0]"
107108,Cybersecurity,29,Off-Campus,21.0,12,1,53,2.62,10.4,2022-09-09,1,Off-Campus,3569,-0.018031563342692174,"(2.0, 3.0]"
103697,Business Analytics,27,Off-Campus,13.2,10,1,89,2.43,10.7,2022-12-01,1,Off-Campus,3363,0.05989692575716263,"(2.0, 3.0]"
108191,Information Technology,22,On-Campus,2.8,18,5,19,2.64,14.3,2022-10-02,0,On-Campus,3972,0.9950387949554239,"(2.0, 3.0]"
101874,Information Technology,28,On-Campus,5.4,40,0,39,1.8,6.3,2024-04-05,0,On-Campus,2504,-1.0830542477073783,"(1.0, 2.0]"
107447,Learning Technologies,29,On-Campus,31.3,15,5,18,1.56,,2024-03-06,0,On-Campus,3082,,"(1.0, 2.0]"
104006,Information Technology,31,Off-Campus,17.3,20,0,48,1.47,4.2,2023-11-27,0,Off-Campus,1898,-1.6285536714063638,"(1.0, 2.0]"
101246,DataScience,27,Off-Campus,14.6,35,2,57,2.49,8.4,2022-12-05,1,Off-Campus,3718,-0.5375548240083927,"(2.0, 3.0]"
108581,Cybersecurity,20,With Family,8.1,5,3,25,2.93,12.1,2022-09-02,0,With Family,4711,0.4235632082231531,"(2.0, 3.0]"
104231,Cybersecurity,21,Off-campus,1.3,0,3,82,3.49,15.3,2023-10-12,0,Off-Campus,5517,1.254800425288274,"(3.0, 4.0]"
101857,Business Analytics,22, On-Campus,3.7,20,3,46,2.05,8.6,2022-11-02,0,On-Campus,3021,-0.4856024979418228,"(2.0, 3.0]"
103106,Data Science,22,on-campus,9.2,18,3,14,2.48,11.6,2022-10-03,0,On-Campus,3577,0.29368239305672794,"(2.0, 3.0]"
101810,Information Technology,26,Off-Campus,1.9,15,2,26,2.42,10.7,2022-08-30,0,Off-Campus,3481,0.05989692575716263,"(2.0, 3.0]"
107505,Cybersecurity,34,With Family,3.2,15,0,109,1.93,9.4,2022-10-29,0,With Family,3250,-0.27779319367554245,"(1.0, 2.0]"
108530,Information Technology,25,Off-Campus,10.9,0,2,30,2.43,12.2,2022-09-17,1,Off-Campus,3850,0.449539371256438,"(2.0, 3.0]"
104152,Information Science,25,With Family,7.2,15,2,48,2.71,6.7,2024-04-22,0,With Family,2584,-0.9791495955742382,"(2.0, 3.0]"
105140,Cybersecurity,23,On-Campus,15.8,18,3,72,2.16,11.2,2023-09-28,0,On-Campus,2773,0.18977774092358776,"(2.0, 3.0]"
101185,Data Science,22,On-Campus,10.4,12,3,93,2.53,11.9,2024-05-25,0,On-Campus,3795,0.3716108821565832,"(2.0, 3.0]"
109157,Information Science,26,Off-Campus,2.6,18,2,63,2.09,7.3,2024-04-24,0,Off-Campus,2964,-0.8232926173745281,"(2.0, 3.0]"
103962,Cybersecurity,25,On-Campus,3.3,0,2,40,3.15,14.6,2024-05-10,0,On-Campus,5142,1.0729672840552786,"(3.0, 4.0]"
103522,Information Technology,30,On-Campus,3.4,35,1,103,1.72,8.7,2023-11-23,1,On-Campus,1943,-0.4596263349085379,"(1.0, 2.0]"
