student_id,week,lms_clicks,minutes_active
NU-108268,1,355,247
NU-108268,2,405,298
NU-108268,3,348,245
NU-108268,4,465,297
NU-108268,5,418,200
NU-108268,6,211,187
NU-108268,7,331,200
NU-108268,8,399,206
NU-108268,9,177,105
NU-108268,10,346,241
NU-108268,11,373,250
NU-108268,12,304,209
NU-108268,13,403,250
NU-108268,14,355,243
NU-108268,15,369,251
NU-108268,16,472,280
NU-101883,1,201,118
NU-101883,2,266,187
NU-101883,3,168,129
NU-101883,4,227,200
NU-101883,5,266,141
NU-101883,6,235,140
NU-101883,7,229,168
NU-101883,8,254,205
NU-101883,9,139,75
NU-101883,10,227,142
NU-101883,11,250,166
NU-101883,12,194,113
NU-101883,13,247,133
NU-101883,14,242,189
NU-101883,15,311,227
NU-101883,16,269,123
NU-106979,1,352,227
NU-106979,2,620,325
NU-106979,3,688,321
NU-106979,4,394,241
NU-106979,5,578,308
NU-106979,6,406,266
NU-106979,7,545,271
NU-106979,8,402,331
NU-106979,9,175,128
NU-106979,10,415,292
NU-106979,11,862,340
NU-106979,12,437,314
NU-106979,13,434,306
NU-106979,14,429,270
NU-106979,15,528,311
NU-106979,16,360,301
NU-106851,1,90,69
NU-106851,2,87,85
NU-106851,3,66,46
NU-106851,4,89,75
NU-106851,5,157,119
NU-106851,6,236,155
NU-106851,7,109,93
NU-106851,8,176,115
NU-106851,9,121,60
NU-106851,10,301,130
NU-106851,11,149,114
NU-106851,12,172,85
NU-106851,13,206,131
NU-106851,14,156,80
NU-106851,15,120,84
NU-106851,16,278,150
NU-105046,1,427,265
NU-105046,2,375,196
NU-105046,3,428,292
NU-105046,4,472,294
NU-105046,5,477,298
NU-105046,6,359,212
NU-105046,7,265,156
NU-105046,8,553,328
NU-105046,9,176,102
NU-105046,10,591,293
NU-105046,11,483,268
NU-105046,12,335,285
NU-105046,13,391,240
NU-105046,14,487,255
NU-105046,15,267,201
NU-105046,16,419,295
NU-101078,1,142,111
NU-101078,2,74,59
NU-101078,3,181,106
NU-101078,4,244,154
NU-101078,5,194,134
NU-101078,6,388,203
NU-101078,7,263,151
NU-101078,8,375,253
NU-101078,9,64,51
NU-101078,10,191,123
NU-101078,11,79,47
NU-101078,12,259,137
NU-101078,13,232,150
NU-101078,14,170,164
NU-101078,15,174,129
NU-101078,16,163,168
NU-104931,1,458,247
NU-104931,2,469,316
NU-104931,3,514,276
NU-104931,4,515,291
NU-104931,5,322,262
NU-104931,6,682,315
NU-104931,7,295,184
NU-104931,8,453,271
NU-104931,9,241,114
NU-104931,10,457,289
NU-104931,11,451,325
NU-104931,12,535,362
NU-104931,13,595,294
NU-104931,14,454,298
NU-104931,15,430,303
NU-104931,16,538,295
NU-101219,1,331,213
NU-101219,2,312,192
NU-101219,3,342,245
NU-101219,4,411,260
NU-101219,5,460,303
NU-101219,6,362,232
NU-101219,7,310,224
NU-101219,8,323,247
NU-101219,9,216,103
NU-101219,10,405,311
NU-101219,11,432,255
NU-101219,12,488,282
NU-101219,13,434,301
NU-101219,14,267,239
NU-101219,15,368,245
NU-101219,16,300,314
NU-101130,1,126,68
NU-101130,2,138,82
NU-101130,3,59,25
NU-101130,4,72,58
NU-101130,5,165,103
NU-101130,6,153,97
NU-101130,7,56,43
NU-101130,8,85,45
NU-101130,9,22,13
NU-101130,10,0,0
NU-101130,11,163,95
NU-101130,12,93,58
NU-101130,13,28,13
NU-101130,14,0,0
NU-101130,15,46,25
NU-101130,16,58,45
NU-106838,1,290,183
NU-106838,2,348,201
NU-106838,3,337,229
NU-106838,4,434,241
NU-106838,5,311,199
NU-106838,6,383,269
NU-106838,7,311,217
NU-106838,8,390,264
NU-106838,9,123,98
NU-106838,10,437,205
NU-106838,11,349,220
NU-106838,12,513,255
NU-106838,13,299,200
NU-106838,14,445,270
NU-106838,15,255,228
NU-106838,16,372,254
NU-109383,1,399,240
NU-109383,2,215,136
NU-109383,3,422,220
NU-109383,4,225,189
NU-109383,5,379,244
NU-109383,6,296,177
NU-109383,7,276,191
NU-109383,8,423,185
NU-109383,9,148,109
NU-109383,10,459,199
NU-109383,11,328,217
NU-109383,12,307,158
NU-109383,13,303,155
NU-109383,14,250,155
NU-109383,15,304,225
NU-109383,16,241,141
NU-108770,1,369,238
NU-108770,2,410,217
NU-108770,3,365,250
NU-108770,4,314,239
NU-108770,5,351,220
NU-108770,6,380,233
NU-108770,7,423,294
NU-108770,8,528,321
NU-108770,9,112,115
NU-108770,10,490,289
NU-108770,11,511,231
NU-108770,12,203,226
NU-108770,13,269,204
NU-108770,14,424,291
NU-108770,15,453,270
NU-108770,16,468,265
NU-104789,1,366,247
NU-104789,2,330,192
NU-104789,3,228,173
NU-104789,4,338,221
NU-104789,5,516,319
NU-104789,6,268,223
NU-104789,7,313,212
NU-104789,8,409,228
NU-104789,9,120,70
NU-104789,10,239,175
NU-104789,11,474,200
NU-104789,12,333,196
NU-104789,13,501,253
NU-104789,14,240,200
NU-104789,15,222,241
NU-104789,16,287,203
NU-103441,1,504,283
NU-103441,2,402,309
NU-103441,3,402,254
NU-103441,4,322,275
NU-103441,5,320,261
NU-103441,6,421,303
NU-103441,7,492,334
NU-103441,8,465,334
NU-103441,9,224,119
NU-103441,10,386,200
NU-103441,11,466,296
NU-103441,12,523,300
NU-103441,13,181,259
NU-103441,14,347,212
NU-103441,15,600,334
NU-103441,16,480,287
NU-104952,1,482,288
NU-104952,2,366,269
NU-104952,3,259,214
NU-104952,4,489,229
NU-104952,5,437,220
NU-104952,6,383,235
NU-104952,7,467,318
NU-104952,8,459,234
NU-104952,9,119,105
NU-104952,10,347,219
NU-104952,11,411,282
NU-104952,12,310,253
NU-104952,13,322,266
NU-104952,14,375,213
NU-104952,15,444,287
NU-104952,16,282,195
NU-106041,1,303,200
NU-106041,2,427,251
NU-106041,3,286,229
NU-106041,4,405,253
NU-106041,5,231,150
NU-106041,6,340,218
NU-106041,7,272,216
NU-106041,8,642,340
NU-106041,9,207,111
NU-106041,10,527,266
NU-106041,11,498,271
NU-106041,12,547,249
NU-106041,13,292,198
NU-106041,14,463,298
NU-106041,15,433,271
NU-106041,16,347,257
NU-101299,1,520,274
NU-101299,2,562,270
NU-101299,3,400,300
NU-101299,4,432,252
NU-101299,5,262,271
NU-101299,6,272,260
NU-101299,7,489,287
NU-101299,8,312,240
NU-101299,9,209,107
NU-101299,10,525,304
NU-101299,11,350,216
NU-101299,12,327,252
NU-101299,13,451,246
NU-101299,14,511,268
NU-101299,15,358,198
NU-101299,16,505,257
NU-109084,1,513,308
NU-109084,2,424,296
NU-109084,3,434,307
NU-109084,4,341,264
NU-109084,5,297,295
NU-109084,6,513,258
NU-109084,7,755,348
NU-109084,8,557,336
NU-109084,9,234,130
NU-109084,10,305,213
NU-109084,11,337,274
NU-109084,12,465,332
NU-109084,13,498,345
NU-109084,14,452,266
NU-109084,15,468,289
NU-109084,16,587,280
NU-104980,1,498,307
NU-104980,2,593,331
NU-104980,3,467,280
NU-104980,4,255,261
NU-104980,5,638,308
NU-104980,6,546,346
NU-104980,7,671,292
NU-104980,8,401,364
NU-104980,9,298,140
NU-104980,10,391,225
NU-104980,11,530,329
NU-104980,12,393,292
NU-104980,13,571,275
NU-104980,14,585,362
NU-104980,15,493,340
NU-104980,16,401,272
NU-100494,1,138,100
NU-100494,2,173,116
NU-100494,3,296,141
NU-100494,4,342,183
NU-100494,5,167,172
NU-100494,6,233,146
NU-100494,7,161,85
NU-100494,8,331,141
NU-100494,9,154,84
NU-100494,10,394,183
NU-100494,11,291,190
NU-100494,12,351,165
NU-100494,13,98,71
NU-100494,14,169,112
NU-100494,15,189,103
NU-100494,16,226,124
NU-100596,1,416,238
NU-100596,2,681,410
NU-100596,3,384,311
NU-100596,4,396,345
NU-100596,5,548,332
NU-100596,6,393,267
NU-100596,7,535,403
NU-100596,8,389,268
NU-100596,9,175,145
NU-100596,10,459,298
NU-100596,11,543,347
NU-100596,12,467,300
NU-100596,13,472,314
NU-100596,14,421,373
NU-100596,15,208,291
NU-100596,16,422,333
NU-105336,1,312,163
NU-105336,2,134,183
NU-105336,3,360,214
NU-105336,4,277,136
NU-105336,5,152,110
NU-105336,6,437,197
NU-105336,7,253,188
NU-105336,8,243,145
NU-105336,9,105,73
NU-105336,10,205,169
NU-105336,11,347,198
NU-105336,12,265,158
NU-105336,13,369,172
NU-105336,14,340,202
NU-105336,15,383,177
NU-105336,16,166,120
NU-107293,1,351,236
NU-107293,2,353,240
NU-107293,3,479,320
NU-107293,4,424,275
NU-107293,5,433,319
NU-107293,6,393,256
NU-107293,7,383,223
NU-107293,8,309,232
NU-107293,9,220,122
NU-107293,10,585,342
NU-107293,11,536,282
NU-107293,12,438,265
NU-107293,13,481,225
NU-107293,14,526,272
NU-107293,15,439,258
NU-107293,16,308,161
NU-109030,1,132,113
NU-109030,2,150,108
NU-109030,3,160,122
NU-109030,4,153,101
NU-109030,5,87,53
NU-109030,6,344,193
NU-109030,7,179,97
NU-109030,8,270,163
NU-109030,9,94,58
NU-109030,10,264,179
NU-109030,11,167,103
NU-109030,12,296,160
NU-109030,13,213,126
NU-109030,14,118,112
NU-109030,15,281,145
NU-109030,16,163,89
NU-107510,1,157,93
NU-107510,2,304,200
NU-107510,3,362,178
NU-107510,4,445,228
NU-107510,5,112,102
NU-107510,6,160,135
NU-107510,7,271,186
NU-107510,8,304,195
NU-107510,9,114,77
NU-107510,10,261,147
NU-107510,11,246,148
NU-107510,12,213,176
NU-107510,13,178,103
NU-107510,14,382,230
NU-107510,15,172,106
NU-107510,16,324,189
NU-109786,1,434,186
NU-109786,2,203,135
NU-109786,3,62,74
NU-109786,4,150,187
NU-109786,5,355,141
NU-109786,6,468,200
NU-109786,7,200,120
NU-109786,8,289,182
NU-109786,9,169,85
NU-109786,10,295,224
NU-109786,11,307,196
NU-109786,12,421,197
NU-109786,13,285,177
NU-109786,14,259,141
NU-109786,15,190,124
NU-109786,16,178,163
NU-109701,1,363,183
NU-109701,2,224,150
NU-109701,3,125,79
NU-109701,4,118,64
NU-109701,5,219,162
NU-109701,6,261,168
NU-109701,7,220,130
NU-109701,8,111,51
NU-109701,9,63,50
NU-109701,10,159,92
NU-109701,11,311,207
NU-109701,12,169,103
NU-109701,13,255,124
NU-109701,14,236,172
NU-109701,15,218,128
NU-109701,16,260,170
NU-107159,1,167,123
NU-107159,2,201,201
NU-107159,3,375,193
NU-107159,4,477,221
NU-107159,5,309,182
NU-107159,6,320,192
NU-107159,7,298,208
NU-107159,8,301,191
NU-107159,9,80,75
NU-107159,10,409,210
NU-107159,11,462,255
NU-107159,12,282,159
NU-107159,13,202,120
NU-107159,14,341,246
NU-107159,15,365,252
NU-107159,16,434,196
NU-103753,1,290,201
NU-103753,2,400,261
NU-103753,3,338,192
NU-103753,4,267,237
NU-103753,5,220,221
NU-103753,6,306,194
NU-103753,7,244,169
NU-103753,8,224,175
NU-103753,9,197,106
NU-103753,10,452,259
NU-103753,11,414,247
NU-103753,12,279,157
NU-103753,13,542,238
NU-103753,14,451,207
NU-103753,15,336,226
NU-103753,16,355,230
NU-101680,1,235,267
NU-101680,2,404,304
NU-101680,3,382,200
NU-101680,4,331,178
NU-101680,5,396,210
NU-101680,6,295,190
NU-101680,7,310,204
NU-101680,8,403,240
NU-101680,9,116,82
NU-101680,10,310,235
NU-101680,11,541,308
NU-101680,12,277,226
NU-101680,13,378,265
NU-101680,14,250,190
NU-101680,15,361,243
NU-101680,16,315,201
NU-107481,1,411,332
NU-107481,2,561,399
NU-107481,3,450,311
NU-107481,4,383,272
NU-107481,5,566,344
NU-107481,6,541,329
NU-107481,7,381,336
NU-107481,8,631,379
NU-107481,9,218,125
NU-107481,10,682,349
NU-107481,11,734,358
NU-107481,12,305,269
NU-107481,13,318,288
NU-107481,14,382,318
NU-107481,15,740,345
NU-107481,16,638,366
NU-107990,1,270,207
NU-107990,2,445,290
NU-107990,3,265,173
NU-107990,4,290,199
NU-107990,5,377,280
NU-107990,6,214,268
NU-107990,7,309,216
NU-107990,8,250,243
NU-107990,9,57,78
NU-107990,10,357,198
NU-107990,11,360,265
NU-107990,12,347,215
NU-107990,13,372,209
NU-107990,14,524,262
NU-107990,15,315,204
NU-107990,16,354,195
NU-108299,1,380,207
NU-108299,2,373,223
NU-108299,3,312,173
NU-108299,4,245,156
NU-108299,5,362,199
NU-108299,6,305,152
NU-108299,7,221,192
NU-108299,8,380,229
NU-108299,9,131,93
NU-108299,10,232,166
NU-108299,11,325,275
NU-108299,12,379,190
NU-108299,13,357,244
NU-108299,14,254,187
NU-108299,15,210,171
NU-108299,16,312,209
NU-101150,1,214,136
NU-101150,2,395,188
NU-101150,3,291,167
NU-101150,4,107,92
NU-101150,5,198,102
NU-101150,6,404,278
NU-101150,7,289,192
NU-101150,8,368,203
NU-101150,9,158,97
NU-101150,10,199,101
NU-101150,11,423,269
NU-101150,12,226,135
NU-101150,13,322,224
NU-101150,14,258,192
NU-101150,15,235,140
NU-101150,16,320,184
NU-103214,1,666,312
NU-103214,2,407,318
NU-103214,3,372,205
NU-103214,4,423,293
NU-103214,5,692,328
NU-103214,6,292,177
NU-103214,7,363,216
NU-103214,8,455,266
NU-103214,9,187,134
NU-103214,10,409,289
NU-103214,11,521,310
NU-103214,12,420,235
NU-103214,13,663,312
NU-103214,14,267,251
NU-103214,15,517,343
NU-103214,16,519,289
NU-107204,1,169,85
NU-107204,2,109,104
NU-107204,3,149,78
NU-107204,4,210,125
NU-107204,5,118,77
NU-107204,6,247,167
NU-107204,7,266,132
NU-107204,8,277,156
NU-107204,9,56,39
NU-107204,10,51,30
NU-107204,11,235,117
NU-107204,12,2,1
NU-107204,13,137,107
NU-107204,14,191,101
NU-107204,15,204,99
NU-107204,16,63,35
NU-103104,1,388,238
NU-103104,2,219,166
NU-103104,3,376,198
NU-103104,4,322,185
NU-103104,5,607,291
NU-103104,6,430,261
NU-103104,7,322,257
NU-103104,8,327,192
NU-103104,9,144,92
NU-103104,10,351,239
NU-103104,11,489,249
NU-103104,12,330,279
NU-103104,13,301,221
NU-103104,14,345,293
NU-103104,15,465,211
NU-103104,16,419,274
NU-100614,1,262,143
NU-100614,2,304,201
NU-100614,3,323,229
NU-100614,4,260,169
NU-100614,5,265,154
NU-100614,6,327,164
NU-100614,7,165,95
NU-100614,8,194,146
NU-100614,9,173,100
NU-100614,10,243,190
NU-100614,11,277,135
NU-100614,12,310,150
NU-100614,13,286,150
NU-100614,14,321,232
NU-100614,15,290,202
NU-100614,16,339,162
NU-106237,1,316,199
NU-106237,2,486,287
NU-106237,3,416,247
NU-106237,4,473,295
NU-106237,5,650,326
NU-106237,6,527,314
NU-106237,7,268,251
NU-106237,8,406,317
NU-106237,9,206,108
NU-106237,10,470,346
NU-106237,11,553,290
NU-106237,12,398,324
NU-106237,13,512,292
NU-106237,14,424,280
NU-106237,15,461,319
NU-106237,16,467,313
NU-100837,1,345,231
NU-100837,2,214,178
NU-100837,3,50,28
NU-100837,4,400,193
NU-100837,5,393,228
NU-100837,6,231,136
NU-100837,7,336,225
NU-100837,8,303,218
NU-100837,9,84,80
NU-100837,10,302,210
NU-100837,11,295,186
NU-100837,12,333,179
NU-100837,13,177,149
NU-100837,14,403,248
NU-100837,15,175,130
NU-100837,16,544,246
NU-104593,1,241,201
NU-104593,2,217,124
NU-104593,3,293,209
NU-104593,4,393,225
NU-104593,5,344,186
NU-104593,6,392,189
NU-104593,7,309,194
NU-104593,8,252,175
NU-104593,9,164,91
NU-104593,10,183,134
NU-104593,11,292,225
NU-104593,12,395,194
NU-104593,13,258,193
NU-104593,14,410,222
NU-104593,15,261,183
NU-104593,16,242,141
NU-106537,1,586,328
NU-106537,2,572,292
NU-106537,3,477,377
NU-106537,4,335,229
NU-106537,5,508,306
NU-106537,6,366,320
NU-106537,7,569,308
NU-106537,8,344,310
NU-106537,9,180,121
NU-106537,10,421,272
NU-106537,11,539,325
NU-106537,12,663,334
NU-106537,13,371,309
NU-106537,14,632,386
NU-106537,15,599,300
NU-106537,16,312,277
NU-107691,1,277,193
NU-107691,2,252,134
NU-107691,3,276,147
NU-107691,4,130,106
NU-107691,5,168,69
NU-107691,6,247,152
NU-107691,7,207,134
NU-107691,8,278,175
NU-107691,9,103,64
NU-107691,10,286,153
NU-107691,11,151,107
NU-107691,12,167,146
NU-107691,13,131,107
NU-107691,14,298,188
NU-107691,15,140,98
NU-107691,16,235,156
NU-108917,1,410,261
NU-108917,2,585,293
NU-108917,3,302,230
NU-108917,4,499,252
NU-108917,5,460,252
NU-108917,6,297,187
NU-108917,7,391,249
NU-108917,8,655,298
NU-108917,9,138,85
NU-108917,10,366,274
NU-108917,11,429,249
NU-108917,12,197,244
NU-108917,13,519,236
NU-108917,14,322,184
NU-108917,15,391,232
NU-108917,16,305,172
NU-105702,1,261,144
NU-105702,2,316,218
NU-105702,3,251,160
NU-105702,4,298,194
NU-105702,5,235,148
NU-105702,6,290,145
NU-105702,7,309,167
NU-105702,8,231,156
NU-105702,9,86,46
NU-105702,10,314,213
NU-105702,11,194,115
NU-105702,12,335,148
NU-105702,13,167,140
NU-105702,14,294,167
NU-105702,15,84,64
NU-105702,16,229,150
NU-102038,1,399,294
NU-102038,2,297,192
NU-102038,3,443,273
NU-102038,4,223,195
NU-102038,5,365,290
NU-102038,6,442,245
NU-102038,7,376,272
NU-102038,8,240,226
NU-102038,9,249,111
NU-102038,10,409,235
NU-102038,11,404,231
NU-102038,12,393,281
NU-102038,13,471,228
NU-102038,14,620,306
NU-102038,15,408,265
NU-102038,16,537,296
NU-106544,1,189,149
NU-106544,2,356,153
NU-106544,3,189,119
NU-106544,4,180,92
NU-106544,5,294,228
NU-106544,6,178,112
NU-106544,7,109,90
NU-106544,8,243,150
NU-106544,9,73,50
NU-106544,10,249,150
NU-106544,11,247,142
NU-106544,12,172,106
NU-106544,13,220,171
NU-106544,14,193,136
NU-106544,15,248,159
NU-106544,16,192,116
NU-107048,1,423,188
NU-107048,2,281,160
NU-107048,3,200,91
NU-107048,4,226,158
NU-107048,5,249,169
NU-107048,6,466,206
NU-107048,7,259,138
NU-107048,8,204,137
NU-107048,9,131,63
NU-107048,10,188,123
NU-107048,11,169,171
NU-107048,12,246,191
NU-107048,13,257,141
NU-107048,14,266,163
NU-107048,15,375,167
NU-107048,16,436,267
NU-101170,1,193,151
NU-101170,2,482,258
NU-101170,3,253,219
NU-101170,4,350,243
NU-101170,5,502,227
NU-101170,6,501,255
NU-101170,7,331,198
NU-101170,8,306,234
NU-101170,9,85,92
NU-101170,10,322,278
NU-101170,11,338,256
NU-101170,12,234,173
NU-101170,13,244,250
NU-101170,14,538,315
NU-101170,15,324,202
NU-101170,16,404,189
NU-107077,1,440,380
NU-107077,2,799,399
NU-107077,3,742,411
NU-107077,4,358,393
NU-107077,5,683,389
NU-107077,6,371,336
NU-107077,7,340,267
NU-107077,8,519,326
NU-107077,9,186,117
NU-107077,10,547,348
NU-107077,11,1027,480
NU-107077,12,610,334
NU-107077,13,636,354
NU-107077,14,626,333
NU-107077,15,580,327
NU-107077,16,796,437
NU-108397,1,381,236
NU-108397,2,499,279
NU-108397,3,470,272
NU-108397,4,621,304
NU-108397,5,586,300
NU-108397,6,433,291
NU-108397,7,362,278
NU-108397,8,414,291
NU-108397,9,72,104
NU-108397,10,521,346
NU-108397,11,472,295
NU-108397,12,405,276
NU-108397,13,391,290
NU-108397,14,692,339
NU-108397,15,433,325
NU-108397,16,344,264
NU-108279,1,433,265
NU-108279,2,418,273
NU-108279,3,536,358
NU-108279,4,204,368
NU-108279,5,616,319
NU-108279,6,496,312
NU-108279,7,424,316
NU-108279,8,691,382
NU-108279,9,232,132
NU-108279,10,505,292
NU-108279,11,618,370
NU-108279,12,695,363
NU-108279,13,524,359
NU-108279,14,631,427
NU-108279,15,521,328
NU-108279,16,559,344
NU-102559,1,207,141
NU-102559,2,265,180
NU-102559,3,341,161
NU-102559,4,157,106
NU-102559,5,276,129
NU-102559,6,311,160
NU-102559,7,191,98
NU-102559,8,315,226
NU-102559,9,92,60
NU-102559,10,278,138
NU-102559,11,289,178
NU-102559,12,221,116
NU-102559,13,206,128
NU-102559,14,302,212
NU-102559,15,178,177
NU-102559,16,186,120
NU-109740,1,276,170
NU-109740,2,239,107
NU-109740,3,354,187
NU-109740,4,367,218
NU-109740,5,329,184
NU-109740,6,326,187
NU-109740,7,317,186
NU-109740,8,285,176
NU-109740,9,175,88
NU-109740,10,300,196
NU-109740,11,271,182
NU-109740,12,584,295
NU-109740,13,378,190
NU-109740,14,417,242
NU-109740,15,471,263
NU-109740,16,247,184
NU-106280,1,487,291
NU-106280,2,582,279
NU-106280,3,379,226
NU-106280,4,496,274
NU-106280,5,604,324
NU-106280,6,638,287
NU-106280,7,449,256
NU-106280,8,560,340
NU-106280,9,140,101
NU-106280,10,394,293
NU-106280,11,433,231
NU-106280,12,438,311
NU-106280,13,297,209
NU-106280,14,405,252
NU-106280,15,208,191
NU-106280,16,420,250
NU-108877,1,475,264
NU-108877,2,333,202
NU-108877,3,253,271
NU-108877,4,333,171
NU-108877,5,489,256
NU-108877,6,382,218
NU-108877,7,314,218
NU-108877,8,358,228
NU-108877,9,234,114
NU-108877,10,517,302
NU-108877,11,299,216
NU-108877,12,366,239
NU-108877,13,350,286
NU-108877,14,397,224
NU-108877,15,243,220
NU-108877,16,312,235
NU-109666,1,204,152
NU-109666,2,84,56
NU-109666,3,137,73
NU-109666,4,161,93
NU-109666,5,174,98
NU-109666,6,32,22
NU-109666,7,127,76
NU-109666,8,142,85
NU-109666,9,58,29
NU-109666,10,162,84
NU-109666,11,65,48
NU-109666,12,17,13
NU-109666,13,144,85
NU-109666,14,38,18
NU-109666,15,90,66
NU-109666,16,123,66
NU-101758,1,468,257
NU-101758,2,301,233
NU-101758,3,563,304
NU-101758,4,574,323
NU-101758,5,460,294
NU-101758,6,377,341
NU-101758,7,408,295
NU-101758,8,603,319
NU-101758,9,259,140
NU-101758,10,364,241
NU-101758,11,286,255
NU-101758,12,466,293
NU-101758,13,546,341
NU-101758,14,515,254
NU-101758,15,448,316
NU-101758,16,540,283
NU-103260,1,329,170
NU-103260,2,375,283
NU-103260,3,573,292
NU-103260,4,450,262
NU-103260,5,440,251
NU-103260,6,449,303
NU-103260,7,361,264
NU-103260,8,507,264
NU-103260,9,165,110
NU-103260,10,468,250
NU-103260,11,288,187
NU-103260,12,337,272
NU-103260,13,377,214
NU-103260,14,304,205
NU-103260,15,391,224
NU-103260,16,266,195
NU-109410,1,429,313
NU-109410,2,501,283
NU-109410,3,601,323
NU-109410,4,756,374
NU-109410,5,611,364
NU-109410,6,487,255
NU-109410,7,399,277
NU-109410,8,562,329
NU-109410,9,264,156
NU-109410,10,542,344
NU-109410,11,531,271
NU-109410,12,512,307
NU-109410,13,511,277
NU-109410,14,505,328
NU-109410,15,594,330
NU-109410,16,589,295
NU-100350,1,103,72
NU-100350,2,232,119
NU-100350,3,194,106
NU-100350,4,118,132
NU-100350,5,191,120
NU-100350,6,251,149
NU-100350,7,146,81
NU-100350,8,197,134
NU-100350,9,70,45
NU-100350,10,60,38
NU-100350,11,167,154
NU-100350,12,83,50
NU-100350,13,164,129
NU-100350,14,102,82
NU-100350,15,94,67
NU-100350,16,117,86
NU-106762,1,449,217
NU-106762,2,403,251
NU-106762,3,256,163
NU-106762,4,273,171
NU-106762,5,405,275
NU-106762,6,145,141
NU-106762,7,273,176
NU-106762,8,194,169
NU-106762,9,66,58
NU-106762,10,363,240
NU-106762,11,383,210
NU-106762,12,160,106
NU-106762,13,278,189
NU-106762,14,291,215
NU-106762,15,421,238
NU-106762,16,355,255
NU-105944,1,469,272
NU-105944,2,414,217
NU-105944,3,482,263
NU-105944,4,481,290
NU-105944,5,336,242
NU-105944,6,387,267
NU-105944,7,415,337
NU-105944,8,463,269
NU-105944,9,173,113
NU-105944,10,490,307
NU-105944,11,555,278
NU-105944,12,286,194
NU-105944,13,361,287
NU-105944,14,505,232
NU-105944,15,440,262
NU-105944,16,280,204
NU-101485,1,472,263
NU-101485,2,386,269
NU-101485,3,304,238
NU-101485,4,353,269
NU-101485,5,441,265
NU-101485,6,467,263
NU-101485,7,442,216
NU-101485,8,298,201
NU-101485,9,173,115
NU-101485,10,343,220
NU-101485,11,300,189
NU-101485,12,291,251
NU-101485,13,544,291
NU-101485,14,426,253
NU-101485,15,384,233
NU-101485,16,386,208
NU-103492,1,373,242
NU-103492,2,369,301
NU-103492,3,255,157
NU-103492,4,322,251
NU-103492,5,385,194
NU-103492,6,543,319
NU-103492,7,543,296
NU-103492,8,467,238
NU-103492,9,246,136
NU-103492,10,484,242
NU-103492,11,404,300
NU-103492,12,489,238
NU-103492,13,369,244
NU-103492,14,292,264
NU-103492,15,364,249
NU-103492,16,439,280
NU-101810,1,304,255
NU-101810,2,152,94
NU-101810,3,463,260
NU-101810,4,300,185
NU-101810,5,251,192
NU-101810,6,412,304
NU-101810,7,462,210
NU-101810,8,478,301
NU-101810,9,149,100
NU-101810,10,278,182
NU-101810,11,356,252
NU-101810,12,438,253
NU-101810,13,414,255
NU-101810,14,300,231
NU-101810,15,361,207
